,0,1,i,j,dist
3888,0.999958872795105,4.113846080144867e-05,95,56,744.2796217350601
3889,1.0,9.132895328889392e-09,96,56,507.2789523511194
3890,0.9993740916252136,0.000625938817393,97,56,270.27828296717865
3891,1.0,4.009055587506083e-11,98,56,33.27761358323796
3892,1.0,1.733997612163307e-09,33,57,-1951.6959241152929
3893,0.9829166531562804,0.0170833077281713,34,57,-1697.3668336205678
3894,0.9592244625091552,0.0407755523920059,35,57,-1443.0377431258426
3895,0.9967697858810424,0.0032301885075867,36,57,-1188.7086526311173
3896,0.9417099356651306,0.058290034532547,37,57,-934.3795621363922
3897,0.9999821186065674,1.7848438801593147e-05,38,57,-680.0504716416672
3898,0.9999866485595704,1.3383410987444222e-05,39,57,-425.721381146942
3899,0.9944591522216796,0.0055408398620784,40,57,-171.39229065221687
3900,0.999951720237732,4.830002581002191e-05,41,57,82.93679984250826
3901,0.95122629404068,0.0487736389040946,42,57,191.22589217419656
3902,0.999214768409729,0.0007852262933738,43,57,265.8127307672808
3903,0.998856782913208,0.0011431744787842,44,57,340.3995693603651
3904,0.999969720840454,3.021883640030865e-05,45,57,414.98640795344943
3905,0.7435652613639832,0.2564347386360168,46,57,489.57324654653365
3906,0.9998420476913452,0.0001579791423864,47,57,530.3115491203124
3907,0.9530266523361206,0.0469733588397502,48,57,542.4978771692756
3908,0.8258640170097351,0.1741359382867813,49,57,554.6842052182388
3909,0.0064016464166343,0.9935983419418336,50,57,566.8705332672021
3910,0.0046002194285392,0.99539977312088,51,57,579.0568613161653
3911,1.2182568823531957e-17,1.0,52,57,631.5853069855251
3912,0.896390438079834,0.1036095768213272,53,57,769.6986423269824
3913,0.0003234204486943,0.9996765851974488,54,57,957.6241433882085
3914,0.9999849796295166,1.4965772606956309e-05,55,57,1171.6330483560116
3915,0.9999960660934448,3.959736659453483e-06,56,57,1399.8128446331673
3916,0.9999936819076538,6.360453880915884e-06,57,57,1636.2457028209424
3917,0.9999939203262328,6.063172349968227e-06,58,57,1877.8168174771467
3918,0.9946662187576294,0.0053337351419031,59,57,2121.7179591830827
3919,0.997416377067566,0.0025836084969341,60,57,2365.6499512952996
3920,0.999998927116394,1.0385120958744665e-06,61,57,2609.5819434075165
3921,0.9999994039535522,6.097914706515439e-07,62,57,2853.5139355197334
3922,0.999900221824646,9.980308823287488e-05,63,57,3097.4459276319503
3923,0.9949422478675842,0.0050577688962221,64,57,3341.377919744167
3924,0.9853046536445618,0.014695324935019,65,57,3585.3099118563837
3925,0.9915218353271484,0.0084781497716903,66,57,3829.2419039686006
3926,0.9128873944282532,0.0871125906705856,67,57,4073.173896080817
3927,0.9985525012016296,0.0014475004281848,68,57,4317.105888193034
3928,0.9999979734420776,1.969393224499072e-06,69,57,4561.037880305251
3929,0.8053655028343201,0.1946345269680023,70,57,4804.969872417468
3930,0.999297261238098,0.0007026674575172,71,57,5048.901864529685
3931,0.99994158744812,5.838061042595655e-05,72,57,5292.833856641902
3932,0.9999126195907592,8.731977868592367e-05,73,57,5536.765848754118
3933,0.9959656000137328,0.0040343394502997,74,57,5657.782325492019
3934,0.9999375343322754,6.245393888093531e-05,75,57,5451.572373155408
3935,0.7571269869804382,0.2428730279207229,76,57,5245.362420818798
3936,0.958870768547058,0.0411292351782321,77,57,5039.152468482188
3937,0.7813959121704102,0.218604102730751,78,57,4832.942516145577
3938,0.3391467034816742,0.6608533263206482,79,57,4626.732563808968
3939,0.9655612707138062,0.0344386920332908,80,57,4396.071286326198
3940,0.9987879395484924,0.0012120531173422,81,57,4159.070616942257
3941,0.9841146469116212,0.0158853102475404,82,57,3922.0699475583165
3942,0.996192216873169,0.0038077412173151,83,57,3685.069278174376
3943,0.9998026490211488,0.0001974275364773,84,57,3448.068608790435
3944,0.999972939491272,2.71094759227708e-05,85,57,3211.0679394064946
3945,0.9983214735984802,0.00167853012681,86,57,2974.0672700225537
3946,0.9182555675506592,0.081744447350502,87,57,2737.066600638613
3947,0.9996297359466552,0.0003702275280375,88,57,2500.0659312546723
3948,0.1553890109062194,0.8446109890937805,89,57,2263.065261870732
3949,0.6746500134468079,0.3253499269485473,90,57,2026.0645924867908
3950,0.9989355206489564,0.0010644905269145,91,57,1789.0639231028501
3951,0.9998579025268556,0.0001420917833456,92,57,1552.0632537189097
3952,0.9982056617736816,0.0017942897975444,93,57,1315.0625843349687
3953,0.9951906204223632,0.0048093986697494,94,57,1078.061914951028
3954,0.9999998807907104,1.5907579609120148e-07,95,57,841.0612455670873
3955,0.9999995231628418,4.18079650899017e-07,96,57,604.0605761831466
3956,0.9961822628974916,0.0038177149835973,97,57,367.0599067992059
3957,1.0,3.656571920251928e-11,98,57,130.0592374152652
3958,1.0,4.829362509894963e-08,34,58,-1668.1655711799488
3959,0.1616068631410598,0.8383931517601013,35,58,-1413.8364806852235
3960,0.9962432384490968,0.0037567627150565,36,58,-1159.5073901904984
3961,0.7977632880210876,0.2022367119789123,37,58,-905.1782996957731
3962,0.9998078942298888,0.0001920743379741,38,58,-650.8492092010481
3963,0.8616222739219666,0.1383777111768722,39,58,-396.52011870632293
3964,0.8471986055374146,0.1528013944625854,40,58,-142.1910282115978
3965,0.9999927282333374,7.295349860214628e-06,41,58,112.13806228312734
3966,0.9999996423721312,3.75167559241163e-07,42,58,366.4671527778525
3967,0.9999712705612184,2.875863174267579e-05,43,58,510.70618414790755
3968,0.9995192289352416,0.0004807438235729,44,58,585.2930227409918
3969,0.9999779462814332,2.2000938770361245e-05,45,58,659.8798613340762
3970,0.9999990463256836,9.227113650922548e-07,46,58,734.4666999271603
3971,0.999857783317566,0.0001421675406163,47,58,786.0213326810574
3972,0.9350995421409608,0.0649004131555557,48,58,798.2076607300206
3973,0.9998579025268556,0.0001421249908162,49,58,810.3939887789838
3974,0.0034339986741542,0.9965659976005554,50,58,822.5803168279471
3975,0.9999980926513672,1.904444957290252e-06,51,58,834.7666448769103
3976,0.0021910802461206,0.9978089928627014,52,58,872.580082284715
3977,9.546108969971101e-08,0.9999998807907104,53,58,977.2062218385636
3978,0.858289897441864,0.141710102558136,54,58,1131.1675384309788
3979,0.893799364566803,0.1062006205320358,55,58,1317.2774954427787
3980,0.9999891519546508,1.087383679987397e-05,56,58,1523.8018243853103
3981,0.9992234706878662,0.0007765049813315,57,58,1743.501075422668
3982,0.9734598398208618,0.0265401694923639,58,58,1971.9766732900266
3983,0.9999812841415404,1.87197292689234e-05,59,58,2206.5040222034495
3984,0.9999706745147704,2.9327757147257216e-05,60,58,2445.3425117966603
3985,0.9996618032455444,0.0003381469869054,61,58,2687.342925642353
3986,0.9999121427536012,8.782802615314722e-05,62,58,2931.187503895117
3987,0.9942033886909484,0.0057966234162449,63,58,3175.119496007334
3988,0.9984172582626344,0.0015826945891603,64,58,3419.051488119551
3989,0.9600792527198792,0.0399207919836044,65,58,3662.9834802317673
3990,0.945529043674469,0.0544708929955959,66,58,3906.915472343984
3991,0.9935113787651062,0.0064886817708611,67,58,4150.847464456201
3992,0.9999656677246094,3.436621409491636e-05,68,58,4394.779456568418
3993,0.9999996423721312,4.161710194239277e-07,69,58,4638.711448680635
3994,0.9987342953681946,0.0012656847247853,70,58,4882.643440792851
3995,0.2919893264770508,0.7080106735229492,71,58,5126.575432905068
3996,0.9999614953994752,3.8463880628114566e-05,72,58,5370.507425017285
3997,0.9999303817749025,6.960568862268701e-05,73,58,5614.439417129502
3998,0.999816358089447,0.0001836199080571,74,58,5809.484189545605
3999,0.9999804496765136,1.9517916371114552e-05,75,58,5603.274237208995
4000,0.9994268417358398,0.0005731867277063,76,58,5397.064284872385
4001,0.7504310011863708,0.2495690286159515,77,58,5190.854332535774
4002,0.8067826628684998,0.193217396736145,78,58,4966.854248926107
4003,0.6832834482192993,0.3167165517807007,79,58,4729.853579542167
4004,0.9997932314872742,0.0002067516034003,80,58,4492.852910158225
4005,0.9999879598617554,1.2052363672410138e-05,81,58,4255.852240774285
4006,0.9977967739105223,0.0022031997796148,82,58,4018.851571390344
4007,0.9999783039093018,2.1689225832233205e-05,83,58,3781.850902006403
4008,0.9991752505302428,0.0008247421937994,84,58,3544.8502326224625
4009,0.9998409748077391,0.0001590110332472,85,58,3307.8495632385216
4010,0.9996260404586792,0.0003739126841537,86,58,3070.848893854581
4011,0.999756157398224,0.0002438902738504,87,58,2833.84822447064
4012,0.9999971389770508,2.840124579961412e-06,88,58,2596.8475550866997
4013,0.9999949932098388,5.018553110858193e-06,89,58,2359.8468857027588
4014,0.9898924827575684,0.0101075135171413,90,58,2122.8462163188183
4015,0.9999966621398926,3.280385499238037e-06,91,58,1885.8455469348776
4016,0.9999948740005492,5.081352355773561e-06,92,58,1648.8448775509369
4017,0.9995208978652954,0.0004791051615029,93,58,1411.844208166996
4018,0.9954494833946228,0.0045505091547966,94,58,1174.8435387830552
4019,0.9998125433921814,0.0001875207963166,95,58,937.8428693991146
4020,0.9999912977218628,8.651260031911079e-06,96,58,700.842200015174
4021,0.9999988079071044,1.1648598956526255e-06,97,58,463.8415306312332
4022,1.0,6.81194434193344e-09,98,58,222.32569464768528
4023,1.0,1.179537356676974e-09,34,59,-1638.9643087393297
4024,0.9995286464691162,0.0004713452944997,35,59,-1384.6352182446044
4025,0.2828500866889953,0.7171498537063599,36,59,-1130.3061277498794
4026,0.9957122802734376,0.0042877765372395,37,59,-875.9770372551542
4027,0.9980090260505676,0.0019909837283194,38,59,-621.647946760429
4028,0.8176664113998413,0.1823336333036422,39,59,-367.31885626570386
4029,0.99999737739563,2.630160452099517e-06,40,59,-112.98976577097872
4030,0.912081241607666,0.0879187509417533,41,59,141.33932472374642
4031,0.4985392689704895,0.5014607310295105,42,59,395.6684152184715
4032,0.9999529123306274,4.711520159617066e-05,43,59,649.9975057131967
4033,0.9981675148010254,0.0018325069686397,44,59,830.1864761216185
4034,0.9912749528884888,0.0087250657379627,45,59,904.7733147147028
4035,0.0020801052451133,0.9979198575019836,46,59,979.3601533077871
4036,2.441895503579872e-07,0.9999997615814208,47,59,1041.7311162418025
4037,0.7690851092338562,0.230914905667305,48,59,1053.9174442907656
4038,0.9989644289016724,0.0010355553822591,49,59,1066.103772339729
4039,0.9783368110656738,0.0216632448136806,50,59,1078.290100388692
4040,0.9957281947135924,0.0042717643082141,51,59,1090.4764284376552
4041,0.9997076392173768,0.0002923155261669,52,59,1120.2517574188403
4042,0.3278072476387024,0.6721927523612976,53,59,1203.536455617361
4043,0.5028365254402161,0.4971634745597839,54,59,1331.5810151845812
4044,0.0006166585371829,0.9993833303451538,55,59,1492.912589537646
4045,0.1430783867835998,0.8569216132164001,56,59,1677.9570912273055
4046,0.1045556813478469,0.8954442739486694,57,59,1879.7244478912328
4047,0.9987741112709044,0.0012259182985872,58,59,2093.3848188997645
4048,0.9717649221420288,0.0282350610941648,59,59,2315.648505278813
4049,0.9200903177261353,0.0799096748232841,60,59,2544.26177898423
4050,0.9955156445503236,0.004484387114644,61,59,2777.6572862756125
4051,0.9986957907676696,0.0013042183127254,62,59,3014.7245313626913
4052,0.9879133105278016,0.0120866438373923,63,59,3254.6612726979747
4053,0.99999737739563,2.5633298719185404e-06,64,59,3496.8768923140547
4054,0.999413013458252,0.0005869796150363,65,59,3740.657048607151
4055,0.9989235997200012,0.0010764234466478,66,59,3984.589040719368
4056,0.9990863800048828,0.0009135724394582,67,59,4228.521032831585
4057,0.9994743466377258,0.0005257101147435,68,59,4472.453024943801
4058,0.9991045594215392,0.0008954142685979,69,59,4716.385017056018
4059,0.9323260188102722,0.0676739960908889,70,59,4960.317009168235
4060,0.002321463311091,0.9976785778999328,71,59,5204.249001280452
4061,0.4704445302486419,0.5295554399490356,72,59,5448.180993392669
4062,0.999998927116394,1.0689295777410734e-06,73,59,5692.112985504886
4063,0.9999994039535522,6.460754775616806e-07,74,59,5779.431048943181
4064,0.9921243786811828,0.0078756492584943,75,59,5754.976101262582
4065,0.9980594515800476,0.0019405107013881,76,59,5537.637211526016
4066,0.999850869178772,0.000149078812683,77,59,5300.636542142075
4067,0.095333307981491,0.9046667218208312,78,59,5063.635872758134
4068,0.9990217685699464,0.0009782018605619,79,59,4826.635203374193
4069,0.9997939467430116,0.0002061217528535,80,59,4589.634533990253
4070,0.9976115226745604,0.0023884405381977,81,59,4352.633864606312
4071,0.99998140335083,1.861778764578048e-05,82,59,4115.633195222371
4072,0.9999350309371948,6.492406828328967e-05,83,59,3878.6325258384304
4073,0.9999223947525024,7.764606561977416e-05,84,59,3641.63185645449
4074,0.9999333620071412,6.661512452410534e-05,85,59,3404.631187070549
4075,0.9982457160949708,0.0017543070716783,86,59,3162.7261318260403
4076,0.0754763484001159,0.924523651599884,87,59,2912.999087670394
4077,0.9998959302902222,0.0001040137649397,88,59,2663.272043514748
4078,0.0543824806809425,0.9456174969673156,89,59,2413.544999359102
4079,0.7413695454597473,0.2586304247379303,90,59,2163.8179552034558
4080,0.9991959929466248,0.0008040399989113,91,59,1914.0909110478096
4081,0.9998894929885864,0.0001104646580643,92,59,1664.3638668921633
4082,0.9999896287918092,1.039873586705653e-05,93,59,1414.6368227365172
4083,0.999508500099182,0.000491480983328,94,59,1164.909778580871
4084,0.9999985694885254,1.396120865138073e-06,95,59,915.182734425225
4085,0.9999997615814208,2.206157176942725e-07,96,59,665.4556902695789
4086,0.9999985694885254,1.4779468529013684e-06,97,59,415.72864611393277
4087,0.9999985694885254,1.3942474197392585e-06,98,59,166.00160195828664
4088,1.0,3.5380249840955e-08,35,60,-1355.4339558039853
4089,0.1787956058979034,0.821204423904419,36,60,-1101.1048653092603
4090,0.9994375109672546,0.0005624659825116,37,60,-846.7757748145351
4091,0.9997479319572448,0.0002521081478334,38,60,-592.44668431981
4092,0.4484913647174835,0.5515086650848389,39,60,-338.1175938250848
4093,0.94575035572052,0.0542496964335441,40,60,-83.78850333035966
4094,0.9415855407714844,0.0584145225584507,41,60,170.5405871643655
4095,0.8251150250434875,0.1748849898576736,42,60,424.86967765909066
4096,0.9992783665657043,0.0007216638769023,43,60,679.1987681538158
4097,0.9982317090034484,0.0017683011246845,44,60,933.5278586485409
4098,0.8168444037437439,0.1831556260585785,45,60,1149.6667680953296
4099,0.9997373223304749,0.0002626847708597,46,60,1224.2536066884138
4100,0.1280596703290939,0.8719403147697449,47,60,1297.4408998025474
4101,0.0029768899548798,0.9970230460166932,48,60,1309.6272278515107
4102,0.995303511619568,0.004696452524513,49,60,1321.8135559004738
4103,0.994763195514679,0.0052368021570146,50,60,1333.9998839494372
4104,0.9999545812606812,4.539063957054168e-05,51,60,1346.1862119984003
4105,0.8450641632080078,0.154935821890831,52,60,1370.9865061334485
4106,0.9666004180908204,0.0333995260298252,53,60,1439.8402689187437
4107,0.9889118671417236,0.0110881282016634,54,60,1548.466338026113
4108,0.9994650483131408,0.0005349834682419,55,60,1689.2092824750875
4109,0.9776273965835572,0.0223726611584424,56,60,1854.7722232123274
4110,0.9305879473686218,0.0694120526313781,57,60,2039.1184369722127
4111,0.472693920135498,0.527306079864502,58,60,2237.6103324752503
4112,0.9992175102233888,0.0007824901840649,59,60,2446.8077161885853
4113,0.9999607801437378,3.9259906770894304e-05,60,60,2664.18993316918
4114,0.9999691247940063,3.087142249569297e-05,61,60,2887.9092783534597
4115,0.9960641264915466,0.0039359061047434,62,60,3116.6013540393647
4116,0.999892234802246,0.0001077017586794,63,60,3349.2476767178628
4117,0.9999982118606568,1.7644492800172884e-06,64,60,3585.0785207579484
4118,1.0,2.1705399699811782e-09,65,60,3823.504675033104
4119,0.9999927282333374,7.283441846084315e-06,66,60,4064.0693891714004
4120,0.9998836517333984,0.0001163655542768,67,60,4306.414285690591
4121,0.994636595249176,0.005363380536437,68,60,4550.126593319185
4122,0.9958575367927552,0.0041424497030675,69,60,4794.058585431402
4123,0.8773266673088074,0.1226733103394508,70,60,5037.990577543618
4124,0.0009049355285242,0.99909508228302,71,60,5281.922569655836
4125,0.7854182720184326,0.2145817577838897,72,60,5465.865567896907
4126,0.9999117851257324,8.826192788546905e-05,73,60,5495.509363373971
4127,0.9999977350234984,2.252959802717669e-06,74,60,5525.153158851034
4128,0.9998761415481568,0.0001238856348209,75,60,5554.796954328098
4129,0.9995680451393129,0.0004319459258113,76,60,5572.680737840009
4130,0.9987035989761353,0.0012963734334334,77,60,5353.945436537457
4131,0.9008587002754213,0.0991412922739982,78,60,5104.21839238181
4132,0.9997722506523132,0.0002277171588502,79,60,4854.4913482261645
4133,0.8659875392913818,0.1340125203132629,80,60,4604.764304070518
4134,0.9991055130958556,0.0008945035515353,81,60,4355.037259914872
4135,0.999492049217224,0.0005078921094536,82,60,4105.310215759227
4136,0.9999815225601196,1.853378489613533e-05,83,60,3855.58317160358
4137,0.9999996423721312,3.433242738992704e-07,84,60,3605.856127447934
4138,0.9974935054779052,0.0025064595974981,85,60,3356.1290832922878
4139,0.8305560946464539,0.1694438755512237,86,60,3106.402039136641
4140,0.0506715700030326,0.9493284821510316,87,60,2856.6749949809955
4141,0.2710115611553192,0.7289884090423584,88,60,2606.9479508253494
4142,0.8769422173500061,0.123057834804058,89,60,2357.2209066697033
4143,0.9954849481582642,0.004515120293945,90,60,2107.493862514057
4144,1.0,8.725172667700676e-11,91,60,1857.7668183584108
4145,0.9999988079071044,1.2485090792324629e-06,92,60,1608.0397742027646
4146,0.0472382754087448,0.9527617692947388,93,60,1358.3127300471187
4147,0.9999244213104248,7.561269012512639e-05,94,60,1108.5856858914724
4148,0.9999991655349731,8.148788310791133e-07,95,60,858.8586417358264
4149,0.9999979734420776,2.0133177258685464e-06,96,60,609.1315975801803
4150,0.9965901374816896,0.0034099342301487,97,60,359.40455342453413
4151,0.9999696016311646,3.0359333322849125e-05,98,60,109.677509268888
4152,0.9999998807907104,1.0687954699051261e-07,37,61,-817.574512373916
4153,0.9995748400688172,0.0004251246282365,38,61,-563.2454218791909
4154,0.988872230052948,0.0111277792602777,39,61,-308.9163313844657
4155,0.1909260302782058,0.8090739250183105,40,61,-54.587240889740585
4156,0.9907089471817015,0.0092910984531044,41,61,199.74184960498457
4157,0.995352268218994,0.0046476921997964,42,61,454.0709400997097
4158,0.9961053729057312,0.0038946119602769,43,61,708.4000305944348
4159,0.5453341007232666,0.4546658992767334,44,61,962.72912108916
4160,0.989943504333496,0.0100564453750848,45,61,1217.0582115838852
4161,0.6665967106819153,0.3334032595157623,46,61,1469.1470600690407
4162,1.6971369404927827e-05,0.9999830722808838,47,61,1543.7338986621248
4163,0.9999889135360718,1.1096467460447457e-05,48,61,1565.3370114122556
4164,0.9997233748435974,0.0002766649413388,49,61,1577.5233394612187
4165,0.9999611377716064,3.888284118147567e-05,50,61,1589.709667510182
4166,0.999772608280182,0.0002274129656143,51,61,1601.8959955591454
4167,0.9997085928916932,0.0002913684002123,52,61,1623.365639651154
4168,0.9867478609085084,0.0132521586492657,53,61,1681.9191419328101
4169,0.9950615763664246,0.004938400350511,54,61,1775.7984119826215
4170,0.9984703660011292,0.0015295735793188,55,61,1899.7736707302795
4171,0.9996792078018188,0.0003208456619177,56,61,2048.38765862324
4172,0.9987928867340088,0.0012070299126207,57,61,2216.690325688277
4173,0.9967971444129944,0.0032028183341026,58,61,2400.5441049895335
4174,0.9822151064872742,0.0177848618477582,59,61,2596.6478390417133
4175,0.5718178749084473,0.4281821548938751,60,61,2802.431087466737
4176,0.0002696582814678,0.9997302889823914,61,61,3015.9131287223777
4177,0.0650593712925911,0.9349406361579896,62,61,3235.570428842494
4178,0.999851942062378,0.0001480554346926,63,61,3460.227160173158
4179,0.9998193383216858,0.000180718518095,64,61,3688.9700459613387
4180,0.9999841451644896,1.590511601534672e-05,65,61,3921.0840337845348
4181,0.9997486472129822,0.0002512957726139,66,61,4156.004331085327
4182,0.9999587535858154,4.12393274018541e-05,67,61,4393.280778643678
4183,0.0118922796100378,0.9881077408790588,68,61,4632.551348878931
4184,0.638532280921936,0.3614677190780639,69,61,4873.52234015604
4185,0.5523102879524231,0.4476897418498993,70,61,5115.953479069175
4186,0.000706186518073,0.9992938041687012,71,61,5181.943882327696
4187,0.9999862909317015,1.3721077266382052e-05,72,61,5211.58767780476
4188,0.9999030828475952,9.687363490229473e-05,73,61,5241.231473281823
4189,0.9998443126678468,0.0001556605420773,74,61,5270.875268758888
4190,0.9999805688858032,1.9447925296844915e-05,75,61,5300.519064235951
4191,0.991178810596466,0.0088211931288242,76,61,5316.992828202135
4192,0.999667763710022,0.000332257564878,77,61,5297.621343848058
4193,0.9780001044273376,0.0219998825341463,78,61,5047.894299692412
4194,0.9898843765258788,0.0101155694574117,79,61,4798.167255536766
4195,0.993752658367157,0.0062472918070852,80,61,4548.440211381119
4196,0.9998462200164796,0.0001537006755825,81,61,4298.713167225474
4197,0.9985318183898926,0.0014681546017527,82,61,4048.9861230698275
4198,0.8702874779701233,0.1297125071287155,83,61,3799.2590789141814
4199,0.979522705078125,0.020477345213294,84,61,3549.5320347585352
4200,0.9928942322731018,0.0071057234890758,85,61,3299.8049906028887
4201,0.8668060302734375,0.1331939846277237,86,61,3050.077946447243
4202,0.9998830556869508,0.000116944880574,87,61,2800.350902291597
4203,0.9836633205413818,0.016336727887392,88,61,2550.6238581359507
4204,0.963366448879242,0.0366334691643714,89,61,2300.8968139803046
4205,0.999886393547058,0.0001135797792812,90,61,2051.1697698246585
4206,0.9998422861099244,0.0001576321374159,91,61,1801.4427256690121
4207,0.9994962215423584,0.0005037320079281,92,61,1551.715681513366
4208,0.1239178851246833,0.8760821223258972,93,61,1301.98863735772
4209,0.963014543056488,0.0369854010641574,94,61,1052.2615932020738
4210,0.9999995231628418,4.780683866556501e-07,95,61,802.5345490464277
4211,0.9999971389770508,2.874562369470368e-06,96,61,552.8075048907816
4212,0.9999946355819702,5.371441147872247e-06,97,61,303.0804607351355
4213,1.0,6.723236967154378e-10,98,61,53.353416579489355
4214,0.9992330074310304,0.0007669854094274,38,62,-534.0441594385718
4215,0.9963578581809998,0.0036421052645891,39,62,-279.7150689438467
4216,0.343561977148056,0.6564379930496216,40,62,-25.38597844912152
4217,0.8728801608085632,0.1271198689937591,41,62,228.9431120456036
4218,0.9978592991828918,0.0021407317835837,42,62,483.27220254032875
4219,0.9973688125610352,0.0026311459951102,43,62,737.6012930350539
4220,0.9999949932098388,4.964741492585745e-06,44,62,991.9303835297791
4221,0.9997724890708924,0.0002275754522997,45,62,1180.2667815457178
4222,0.9894810914993286,0.0105188824236392,46,62,1343.9492933610527
4223,0.9979323148727416,0.0020677151624113,47,62,1507.6318051763876
4224,0.9632535576820374,0.0367465056478977,48,62,1671.3143169917225
4225,0.2195810377597808,0.7804189920425415,49,62,1833.2331230219638
4226,0.7557600140571594,0.2442400455474853,50,62,1845.4194510709272
4227,0.994521975517273,0.0054779648780822,51,62,1857.6057791198903
4228,0.9981511235237122,0.0018487919587641,52,62,1876.725872363889
4229,0.9992828965187072,0.0007171206525526,53,62,1927.598505913511
4230,0.9910796284675598,0.0089203929528594,54,62,2010.0358205763398
4231,0.9989782571792604,0.0010217543458566,55,62,2120.3594034974353
4232,0.9996813535690308,0.0003187152324244,56,62,2254.4790972639335
4233,0.9895163178443908,0.0104836085811257,57,62,2408.422720371156
4234,0.9999854564666748,1.4592410479963291e-05,58,62,2578.6422784093184
4235,0.9999910593032836,8.924158464651555e-06,59,62,2762.1303372578204
4236,0.9999587535858154,4.129592343815602e-05,60,62,2956.417426548558
4237,0.9999997615814208,2.4190552494474105e-07,61,62,3159.5119876335334
4238,0.9997664093971252,0.000233561018831,62,62,3369.82195375364
4239,0.9987857937812804,0.0012142313644289,63,62,3586.078080577722
4240,0.999806821346283,0.0001931566221173,64,62,3807.2672614356875
4241,0.9999432563781738,5.673235500580631e-05,65,62,4032.5778355786265
4242,0.9996234178543092,0.0003765996953006,66,62,4261.356122175193
4243,0.9936422109603882,0.0063577662222087,67,62,4493.072445443096
4244,0.9966026544570924,0.0033973064273595,68,62,4727.294786661818
4245,0.7119680643081665,0.2880319356918335,69,62,4868.378401281421
4246,0.9993698000907898,0.000630279246252,70,62,4898.022196758485
4247,0.5319842100143433,0.4680158197879791,71,62,4927.665992235549
4248,0.999406099319458,0.0005939362454228,72,62,4957.309787712613
4249,0.99797385931015,0.0020261749159544,73,62,4986.9535831896765
4250,0.9953086972236632,0.0046913335099816,74,62,5016.59737866674
4251,0.9996241331100464,0.00037588053965,75,62,5046.2411741438045
4252,0.9988818764686584,0.0011181083973497,76,62,5061.304918564259
4253,0.9999998807907104,6.282621001219013e-08,77,62,5073.941882796774
4254,0.9995342493057252,0.0004658185935113,78,62,4991.570207003013
4255,0.9741884469985962,0.0258115530014038,79,62,4741.843162847367
4256,0.9775090217590332,0.022491006180644,80,62,4492.116118691721
4257,0.9999610185623168,3.902645767084323e-05,81,62,4242.389074536075
4258,0.9215905070304872,0.0784094408154487,82,62,3992.662030380429
4259,0.9434570670127868,0.0565429627895355,83,62,3742.9349862247827
4260,0.9931979179382324,0.0068020489998161,84,62,3493.2079420691366
4261,0.999367892742157,0.0006321814726106,85,62,3243.4808979134905
4262,0.9961995482444764,0.0038004138041287,86,62,2993.7538537578444
4263,0.9998830556869508,0.000116882220027,87,62,2744.026809602198
4264,0.7384365797042847,0.2615634202957153,88,62,2494.299765446552
4265,0.9999792575836182,2.0698491425719112e-05,89,62,2244.572721290906
4266,0.998505711555481,0.0014943357091397,90,62,1994.8456771352596
4267,0.9705383777618408,0.0294615942984819,91,62,1745.1186329796135
4268,0.924025535583496,0.0759744793176651,92,62,1495.3915888239674
4269,0.9976717829704284,0.0023282163310796,93,62,1245.6645446683215
4270,0.9541723132133484,0.0458276942372322,94,62,995.9375005126752
4271,0.9998138546943665,0.000186126344488,95,62,746.2104563570291
4272,0.9999998807907104,7.413107994125312e-08,96,62,496.483412201383
4273,0.9999998807907104,1.541997960430308e-07,97,62,246.75636804573685
4274,1.0,8.828762720902715e-11,98,62,-2.9706761099092804
4275,0.9999995231628418,4.790911702912126e-07,40,63,3.815283991497551
4276,0.9990635514259338,0.0009364086436107,41,63,258.14437448622266
4277,0.995713233947754,0.0042867911979556,42,63,492.384200120033
4278,0.9999995231628418,4.523066934325471e-07,43,63,656.0667119353678
4279,0.9445292353630066,0.0554707422852516,44,63,819.7492237507029
4280,0.9999450445175172,5.495411096489988e-05,45,63,983.4317355660378
4281,0.5995755195617676,0.4004245400428772,46,63,1147.1142473813727
4282,0.1568385511636734,0.843161404132843,47,63,1310.7967591967076
4283,0.1619555801153183,0.8380444049835205,48,63,1474.4792710120428
4284,0.9997431635856628,0.0002567832998465,49,63,1638.1617828273777
4285,0.8342524170875549,0.1657475680112838,50,63,1801.8442946427126
4286,0.5958954691886902,0.404104471206665,51,63,1965.5268064580475
4287,0.9653523564338684,0.0346475765109062,52,63,2129.2093182733825
4288,0.159531220793724,0.8404687643051147,53,63,2175.658980630926
4289,0.9859463572502136,0.0140536939725279,54,63,2249.0220096744274
4290,0.9999721050262452,2.7934172976529222e-05,55,63,2348.143947887352
4291,0.9902440905570984,0.0097559113055467,56,63,2469.9255049494914
4292,0.9951359629631042,0.0048640444874763,57,63,2611.1981924013353
4293,0.999832034111023,0.000167891557794,58,63,2768.98031773431
4294,0.998316764831543,0.0016832863911986,59,63,2940.6155818127604
4295,0.9987298846244812,0.0012701615924015,60,63,3123.821377735929
4296,0.999257743358612,0.0007422047201544,61,63,3316.680870991359
4297,0.9748083353042604,0.0251916609704494,62,63,3517.606572657039
4298,0.9808710217475892,0.0191290210932493,63,63,3725.293545480678
4299,0.8542520403862,0.1457479894161224,64,63,3938.6723651504703
4300,0.9229115843772888,0.0770884305238723,65,63,4156.866608396281
4301,0.0028833968099206,0.9971165657043456,66,63,4303.1924681679775
4302,0.9998475313186646,0.0001524326507933,67,63,4448.097873580568
